publishedAt,authorDisplayName,textDisplay,likeCount,merk,Sentiment
2022-10-14T03:02:44Z,@muhammadasyri6953,mahal bro....mending beli brio,0,wuling,Negatif
2022-10-14T02:49:01Z,@yopieang,"masih jadi pertanyaan, harga baterainya berapa ya? sempat baca baca artikel kalo mobil listrik itu harga baterainya bisa mencapai setengah harga mobilnya.. apa benar ya?",0,wuling,Netral
2022-10-14T05:30:31Z,@serbasemua7803,"Sekitar 40 persen biaya produksi adalah komponen baterainya. Belum tentu setelah masa garansi habis harus ganti baterai. Wuling pernah kasih penjelasan Battery pack Air EV ini tersusun dari lima hingga tujuh modul terpisah, yang diganti yang modulnya rusak aja. Garansi baterainya 8 tahun atau 120.000 km dan model micro EV begini saat ini laku keras di China, yang artinya ke depannya biaya produksinya juga makin turun shg harganya akan bisa ekonomis lagi, apalagi kalo sudah diproduksi di Indonesia. Kalo buat orang yang hitungan tinggal hitung total biaya bensin per bulan, total pajak tahunan, total biaya perawatan mesin per tahun berapa dikalikan selama masa garansinya. Bandingkan dg biaya ngecas EV di rumah paling murahnya sekitar 30ribuan perak untuk jarak 200km, pajak tahunan di Jakarta 500rb, biaya ganti minyak rem dan oli gardan belakang, bebas biaya uji emisi. Dikutip dr Kompas total biaya perawatan Wuling Air EV sd 100rb km sekitar 4,2jt. Kalo yang nggak bisa dihitung dg uang spt bebas ganjil genap, bebas polusi. Tinggal tabung tiap bulan sebesar biaya operational di mobil bensin buat nantinya untuk rekondisi atau ganti baterai, bisa juga untuk keperluan darurat lainnya.",0,wuling,Netral
2022-10-14T01:21:04Z,@isengaja6632,"Kawan sy punya ioniq, baterainya masalah, apakah wuling sama?<br>Klo sy nunggu byd, nio dan X-peng. Terbukti bagus dan di eropa sudah byk yang pake",1,wuling,Netral
2022-10-14T01:27:26Z,@serbasemua7803,"Tipe baterainya beda, Wuling tipe baterainya LFP / Lithium Iron Phosphate (LiFePO4) hanya bisa AC Charging, kalo Ioniq 5 tipenya Lithium Ion yang bisa DC Fast Charging. Nunggu merk yang belum resmi jualan di sini bisa bakalan lama sekali waktu menunggunya. Paling dekat EV yang akan dijual di sini yang harganya masih di bawah Nissan Leaf adalah MG ZS EV yang lumayan laku di Inggris",0,wuling,Netral
2022-10-14T01:00:45Z,@Jakarta_Uncharted,"ada yang Charging Hyundai IONIQ 5 bayar 35rb cuma naik 10%, berarti kalo 100% 350rb apa bedanya sama BBM",0,wuling,Negatif
2022-10-15T01:07:03Z,@serbasemua7803,"Kalo mau cari paling murahnya jangan ngecas di SPKLU tapi ngecasnya di rumah, tinggal ditinggal tidur malam hari, biayanya sepersepuluh nya beli bensin.",0,wuling,Netral
2022-10-14T00:32:08Z,@papa_iki_rz,thanks om Fitra Eri reviewnya..,0,wuling,Netral
2022-10-13T21:22:05Z,@kutil493,Setujuh sekali om.fitra .. sebenarnya murah sih untuk kelas mobil listrik cma yang agak keberatan org indo +62 ukuran terlalu kecil mlh LBH kecil dri Brio dan Ayla dan itw pun dua merek itw GK smpi 200 juta .. kembali lagi pemerintah ky apa regulasi apa tetap ky ini atu ambil kebijakan ky negri cina Wuling ev d jual d sn mlh GK smpi 100 juta,0,wuling,Negatif
2022-10-14T01:28:33Z,@serbasemua7803,Tahun depan Menhub bilang akan ada insentif tambahan ke EV shg harganya bisa lebih murah lagi.,0,wuling,Netral
2022-10-13T18:59:48Z,@jangkaraschannel7493,mantap abang fitrah,0,wuling,Positif
2022-10-13T16:46:14Z,@fatcrruise6508,Lbh cocok klo sebagai caddy car sebenarnya untuk motor listrik wuling,0,wuling,Netral
2022-10-13T15:44:14Z,@sopirkawakan1384,Mending beli terios baru harga segitu mah.. Karna kami kaum mendang mending,0,wuling,Negatif
2022-10-14T14:11:04Z,@rommele1134,Ga nanya juga😀😀,0,wuling,Netral
2022-10-13T14:24:31Z,@grafyaugusta,"Om Fitra, klo misalnya rumah di Bogor dan kerja di Ancol, apakah pakai mobil ini masih memadai? Dalam arti kenyamanan selama perjalanan, range batery, charging setiap hari, kecepatan, kestabilan, dan lain lain nya..",0,wuling,Netral
2022-10-13T14:31:45Z,@andrathebillionaire,selagi belum 300km tentu memadai,0,wuling,Netral
2022-10-13T14:45:55Z,@grafyaugusta,"PP sehari 150km + macet2an, berarti kan ngecas harus setiap hari, trus klo cas buat full nya lama, ternyata ga full sehari2 nya atau karna cas setiap hari, batery jadi cepet rusak engga? <br>Di tol nya klo jalan 100kpj terus, stabil engga? <br>Posisi duduk, nyetir dan dashboard nya yang rendah buat perjalanan lama, enak engga?<br>Di salip bus2 besar di tol, goyang engga?<br>Sehari 150km sampai 175km ( klo pergi maksi), parts nya bakalan cepet aus engga?<br>Gitu maksud nya gan,, bukan cuma lihat range",2,wuling,Netral
2022-10-13T19:50:07Z,@Kilelana,@@grafyaugusta test drive saja dulu om,0,wuling,Netral
2022-10-14T01:36:09Z,@serbasemua7803,makin awet usia baterainya karena musuh utamanya baterai itu adalah panas. Garansi baterainya 8 tahun atau 120.000 km,1,wuling,Netral
2022-10-14T01:45:21Z,@rahmatwisnu,"Kalo sehari melakukan perjalanan 150-200 km, saran saja dirumah pake charging 6600 watts biar ngga nunggu pas dicas (ngecas baterai dari 33% ke 100% Pake charging bawaan air ev 8A bisa makan waktu 10-11 jam). Laju kendaraan ditol saran saja 60-85 km(mode eco), sejauh ini saya tes di tol pasteur-cileunyi pada kecepatan max eco. Masih nyaman.",0,wuling,Netral
2022-10-13T13:26:49Z,@MrJun,"yang saya penasaran nantinya saat mobil listrik sudah jadi mobil utama, dan mulai muncul antrean di tempat ngecas, masing2 kan lama thu ngisinya hehehe",0,wuling,Netral
2022-10-13T13:48:37Z,@serbasemua7803,Menurut survey sekitar 80 persen pemilik EV ngecasnya mobilnya di rumah.,0,wuling,Netral
2022-10-14T05:20:00Z,@ghekomakmur1605,"nanti kalau udh begitu paling charge bisa 10-15 menit, atau mungkin lebih cepat.. teknologi berkembang terus kan :D",0,wuling,Netral
2022-10-15T00:59:03Z,@serbasemua7803,@@ghekomakmur1605 Di China sudah ada produk EV namanya GAC Aion V sudah bisa super charging sd 80 persen hanya dalam waktu 8 menit.,0,wuling,Netral
2022-10-13T13:15:59Z,@dedikpurwanto9842,Tadi dijalan liat tuh beberapa unit di bawa oleh truck. saya demen nih mobil² listrik mikro mulai dikenalkan. Walaupun budget hanya cukup beli WagonR.,14,wuling,Netral
2022-10-15T12:52:38Z,@xtrend46_games84,@@KevinTejakusuma208 apaan sih lo 🗿<br>Dasar 00n,0,wuling,Negatif
2022-10-18T17:27:18Z,@ishaqmahendra427,Syukuri aja bang. Spatau di masa depan bisa beli tesla,0,wuling,Positif
2022-10-25T01:16:24Z,@wisnu742_,"@@KevinTejakusuma208 dia cuma komen , ngga ngasih pertanyaan ke anda . <br>Dasar otak -7 . Bloon peringkat 12.",0,wuling,Negatif
2022-10-13T11:55:21Z,@lupiupi9140,Itu kalo  banjir   gimna bos,0,wuling,Netral
2022-10-13T12:59:45Z,@serbasemua7803,ketik wuling ev banjir di yutuppp,0,wuling,Netral
2022-10-13T11:11:03Z,@OTWSkripsi,Videonya om Mobi yang 25 hal tidak disukai dari Wuling air ev kok ilang ya ...,1,wuling,Netral
2022-10-13T11:09:11Z,@hairunlaode1483,Minta yaris ativ bang 😁🙏,0,wuling,Netral
2022-10-13T10:36:10Z,@andro78id,"Om, tolong dong bahas Hyundai Ioniq 5 yang baterainya drop dari 80% ke 0%.",3,wuling,Netral
2022-10-13T13:50:27Z,@serbasemua7803,"Selama masih dalam masa garansi harusnya nggak usah terlalu dipusingin, tinggal klaim aja ke bengkel resmi.",1,wuling,Netral
2022-10-13T15:57:53Z,@andisusilo7463,Garansi 8 tahun. Aman sih,0,wuling,Netral
2022-10-14T01:25:16Z,@isengaja6632,"Betul tuh, kawan sy di bratislava drop juga batere ioniqnya. Harusnya cina bisa bikin batere yang lebih bagus, secara cina sda dan gudangnya produsen batere",0,wuling,Negatif
2022-10-14T01:56:13Z,@rahmatwisnu,@@isengaja6632 hyundai ioniq 5 produk korea selatan om,1,wuling,Netral
2022-10-15T02:48:15Z,@hendraje9463,maksutnya si Wuling ini harus mending karena dari Cina.,0,wuling,Negatif
2022-10-13T10:04:35Z,@sertianaana4456,"Fiturr wuling air ev nya keren, mobil nya unik",5,wuling,Positif
2022-10-13T10:03:27Z,@shintasalsabila9461,Unikk mobil wuling air ev nya,0,wuling,Positif
2022-10-13T09:57:07Z,@christiansimanjuntak7883,Wuling Air EV mantap,0,wuling,Positif
2022-10-13T09:56:05Z,@arthurlawson5717,Cool Wuling Air EV,0,wuling,Positif
2022-10-13T09:53:05Z,@berkahwidodo3172,"mantaplah Wuling Air Ev, semoga kebeli",17,wuling,Positif
2022-10-13T09:52:53Z,@channelanakkos6715,Coba bandingkan dengan bahan bakar bensin hemat mana. Listrik sama bensin,0,wuling,Netral
2022-10-13T11:17:07Z,@arfan_khalif,Udh di coba di chanel motomobi. Sama motor pcx hemat mobil listrik,0,wuling,Netral
2022-10-13T13:17:21Z,@bng3450,Tarif listrik 1 kwh Rp.1699. Tarif BBM pertalite 1 ltr 10.000. Air ev battery 26.7kwh bisa mentok 360km (ridwan yang buktikan) berarti 1 kwh bisa 11.23Km. Mobil BBM anggap super hemat 1: 19( luar kota tol) . Listrik 2 kwh bisa 22.46km cuma Rp3400 vs Rp10rb pertalite. 19km.,0,wuling,Netral
2022-10-13T09:51:17Z,@chairulpratama3167,keren euy Wuling Air EV nya jadi pengen,7,wuling,Positif
2022-10-13T09:50:10Z,@bimolaksono9,"Wuh, mantap bangetu tuh mobilnya Wuling Air EV",2,wuling,Positif
2022-10-13T09:48:46Z,@daniellast2216,Bagus tuh mobil Wuling Air EV,0,wuling,Positif
2022-10-13T09:46:29Z,@alkavtsar_xylo,terbukti keren nih Wuling Air EV,13,wuling,Positif
2022-11-19T05:14:34Z,@myndk2635,S99e,0,wuling,Netral
2022-10-13T09:44:31Z,@budisutoyo3347,Fitur sama spesifikasinya keren keren ni Wuling Air EV,8,wuling,Positif
2022-10-13T13:52:22Z,@serbasemua7803,Fitur IOV (Internet of Vehicle) nggak dibahas di video ini padahal termasuk fitur canggih yang belum banyak dimiliki merk mobil lainnya.,0,wuling,Netral
2022-10-13T08:15:28Z,@atsul88,Untuk akese ke belakang melalui sisi penumpang 2 step apa 1 step ya?,0,wuling,Netral
2022-10-13T09:08:02Z,@yandy7445,1 step,1,wuling,Netral
2022-10-13T08:02:50Z,@intoyou5444,grab gocar harus beralih ke EV nihh,0,wuling,Netral
2022-10-13T07:28:54Z,@yogiekanugraha4640,bila aja pintu nya 5 mungkin akan lebih laku lagi,0,wuling,Netral
2022-10-13T06:45:11Z,@staypositivepositive,"bantu jawab ya. kenapa perlu buka udara dari luar. karena mobilnya kecil, jadi udaranya terbatas. mobilnya buka udara supaya oksigen cukup.",1,wuling,Netral
2022-10-13T06:27:01Z,@darmasuyoga7954,1600 itu belum pajak penerangan jalan &amp; PPN,0,wuling,Netral
2022-10-13T06:23:10Z,@vhandyalgibran7488,Kalau mau beli gmana,0,wuling,Netral
2022-10-13T07:41:16Z,@serbasemua7803,"Kunjungi dealer wuling terdekat, lokasinya cari di google maps",0,wuling,Netral
2022-10-13T06:10:53Z,@MrThomasrichi,Semoga nissan &amp; mitsubishi tertarik untuk memboyong mobil listrik mungil mereka yang di Jepang ke Indonesia.. apalagi kl harganya di 300 jutaan juga,0,wuling,Netral
2022-10-13T09:11:22Z,@bng3450,"Kemungkinan tidak bisa bersaing dengan harga wuling air ev. Karena japan ya japan. Beda dengan china kalo bikin barang. Wuling macaron yang sangat murah di china sampai dipelajari oleh profesor di jepang, bagaimana kok bisa begitu murah. Ada di youtube. Coba anda cari dan liat.",0,wuling,Netral
2022-10-13T10:16:14Z,@MrThomasrichi,Setidaknya kalo belum bisa diproduksi lokal bisa diberi keringanan pajaknya oleh pemerintah sehingga harga jualnya di Indonesia bisa kompetitif. Bukan seperti Nbox kemarin keicar masuk indonesia harga mobil biasa,0,wuling,Netral
2022-10-13T13:29:30Z,@serbasemua7803,"Mentri Perhubungan bilang rencananya tahun depan akan kasih subsidi tambahan ke harga EV supaya lebih terjangkau, tapi kemungkinan hanya untuk EV yang sudah dirakit di Indonesia dg TKDN minimal 40 persen",1,wuling,Netral
2022-10-13T17:14:26Z,@MrThomasrichi,semoga saja... mudah2an ayla EV yang di pajang kemarin  bisa di produksi masal thn depan. Kalo dilihat saat ini juga kendaraan listrik ini cocoknya menjadi mobil perkotaan karena keterbatasan jarak tempuh. Kl mau jadi kendaraan untuk mudik lebaran chaos pasti SPKLU nya. Masa depan nanti mungkin jalannya yang dibuat wireless charging jadi mobil cukup melintas di jalan tersebut sambil ngecas baterai😂,0,wuling,Netral
2022-10-14T01:24:06Z,@serbasemua7803,"Toyota lebih mendorong ke hybrid dulu, beda sama pabrikan lain yang sudah fokus ke EV spt VW, Mercedes Benz, Hyundai, KIA, Chevrolet dan pabrikan China lainnya spt BYD, Wuling, Great Wall dan masih banyak lagi. Pabrikan Jepang baru Nissan saja yang kelihatan.",0,wuling,Netral
2022-10-13T06:01:06Z,@frds_69,Masalah Port itu kayanya harus ada Regulasi atau Standarisasi penggunaan Port Chargers,11,wuling,Netral
2022-10-21T00:38:01Z,@d-igd8763,Hp aja awal2 muncul colokan charger beda2... tp saat ini rata2 sudah tipeC semua... itulah perkembangan teknologi..butuh waktu. Mobil konvensional jg butuh waktu lama di kembangin,0,wuling,Netral
2022-10-13T05:51:34Z,@AlterHypebeastx,"Bantu menambahkan, Harganya masih 295 jt, Harganya 311 itu sama Charging Pile Om",0,wuling,Netral
2022-10-13T05:45:47Z,@wahyusigit3434,A: 0 - 100 berapa detik?<br>B: IYA,1,wuling,Netral
2022-10-13T04:40:37Z,@Mas_Dendy,kaca film depan pake apa ya? kok keren,0,wuling,Netral
2022-10-13T04:24:45Z,@damn2589,Mobil listrik memang murah di banding bensin soal konsumsi bahan bakar. Tp biaya beban listriknya yang sangat mahal,0,wuling,Netral
2022-10-13T06:07:23Z,@grokindor,Mksdnya biaya beban apa ya?,0,wuling,Netral
2022-10-13T08:59:40Z,@bng3450,Biaya beban ga ada kalo dipake listriknya. Memang ada penggunaan minimal. Tapi tergantung berapa besar daya Kw nya. Semisal yang saya tau daya 11rb Kw itu minimal penggunaan harus 500rb. Kalo gabung charge ev dan listrik rumah tangga ya harusnya pasti lebih dari 500rb pemakaian sebulan.,0,wuling,Netral
2022-10-13T04:04:07Z,@michaeldavid768,"Andai pertamina sedikit melihat bagaimana caranya shell melayani konsumennya, saya yakin pertamina jadi prioritas masyarakat walaupun harga bbm katakanlah naik sedikit",1,wuling,Netral
2022-10-13T03:29:48Z,@willdan1329,"gimana yah masih lebih suka mobil combustion engine tapi listrik juga gakalah menarik, saya tim yang gabegitu suka model mobil kaya di film-film sci-fi tapi buat airev ini cukup bersahabat designnya, kalo pun mau ngambil mobil listrik pilihannya pengen bmw i4, tapi mau nunggu sampai harganya dibawah 1m aja dah wkwk",0,wuling,Netral
2022-10-13T13:32:14Z,@serbasemua7803,Desain Micro EV ini tujuannya utamanya untuk menekan harga jual dengan tidak mengorbankan legroom dan headroom bagi 4 penumpangnya.,0,wuling,Netral
2022-10-13T03:17:30Z,@irwan745,311jt an nya sih. Kalo under 200 atau bisa seharga lgcc ok sih.,0,wuling,Netral
2022-10-13T13:07:25Z,@bng3450,295jt otr jabodetabek untuk long range. 238jt otr jabodetabek untuk standar range. 3011jt itu long range plus charging pile 6.6kwh support ocpp.,0,wuling,Netral
2022-10-13T02:57:27Z,@LaigerZ33,kalo di pikir2 daripada beli air EV tipe tertinggi ini nambah 100jtan lg dapat nissan kicks . mobil hybrid rasa mobil listrik cocok buat yang malas ngecas karena tinggal di isi bensin. cuman sayangnya hybrid gk kena bebas ganjil genap hahaha,2,wuling,Netral
2022-10-13T07:45:45Z,@serbasemua7803,"hybrid selain harus rawat baterai juga tetap harus beli bensin, rawat mesin dan transmisi, pajak tahunan juga sama aja spt mobil konvensional, sbg contoh pajak Wuling Air EV di Jakarta totalnya 400rb sd 500 ribuan rupiah.",0,wuling,Netral
2022-10-13T08:56:06Z,@bng3450,Nissan kick 500jt kan. Nambah 200jt bukan 100jt.,0,wuling,Netral
2022-10-13T11:45:46Z,@LaigerZ33,@@bng3450 diskon giias kmaren jd 400jtan,0,wuling,Netral
2022-10-13T13:02:29Z,@bng3450,@@LaigerZ33 400jt &quot;an&quot; nya berapa tepatnya? Biasanya 400jt akhir kan. Lah itu dah selisih ampir 200jt 🤭  bahasa marketing itu sesat 😅,0,wuling,Negatif
2022-10-13T13:36:12Z,@serbasemua7803,@@LaigerZ33 Pertanyaan berikutnya: mengapa Air Ev jauh lebih laku (udah hampir 4000 SPK) drpd Kicks ?,0,wuling,Netral
2022-10-13T02:49:55Z,@DjoeAlMaher,Haaa ngakak disamain kijang tua Om Mobi,1,wuling,Negatif
2022-10-13T02:26:18Z,@MrHOREEE,Satu yang pasti... AIR EV ac mobilnya dingin banget 🥶🥶🥶,0,wuling,Positif
2022-10-13T04:27:06Z,@icogaoke,ini masalahnya ditemuin di semua jenis mobil wuling om... kabin kelewat dingin,0,wuling,Negatif
2022-10-13T02:17:01Z,@Hendro2388,Mentang2 meledak jadi harga jdi naik. Overprice sih..,0,wuling,Negatif
2022-10-13T13:08:30Z,@bng3450,Harga belum naik. Dicek dulu apa yang bundle charging pile atau tidak.,0,wuling,Netral
2022-10-13T02:09:42Z,@MrHOREEE,Saya waktu test drive Chery TIGGO 7 Pro juga disini...,0,wuling,Netral
2022-10-13T02:09:05Z,@MrHOREEE,Di PIK 2 ini 👍,0,wuling,Positif
2022-10-13T02:05:30Z,@emhahussein3719,"Mantap om...<br>Saya langsung jatuh cinta.<br>Maunya sih Ionic 5,  tp kayknya mobil ini yang lebih menarik sesuai kemampuan pocket money saya.<br>Catatan penting, dengan membeli mobil listrik, pertama orang berpikir berapa lama ketahan batere setelah mobil dipakai dan pastinya akan bersiap menabung bulan perbulan untuk membeli batere baru ketika garansi batere sudah habis yang notabene harga batere pastinya bisa mencapai setengah harga mobil.<br>Dan informasi ketahanan batere dan harganya kurang diinformasikan ke publik.<br>Tapi kesimpulannya karena sy orang yang suka dengan perkembangan tekhnologi, jadi tetap ambil nomor antrian untuk memiliki unit ini.<br>Semoga....",24,wuling,Positif
2022-10-13T02:13:45Z,@wan7ucxOqSUBryTgfpBr7777,"kok bs inden lama ya? katanya udah ckd, cmiiw",1,wuling,Netral
2022-10-13T03:06:02Z,@md.yogiii,Produksi nya masih sedikit sedikit,1,wuling,Netral
2022-10-13T03:24:06Z,@willdan1329,"demand lebih tinggi dibanding produksi, makanya harganya juga naik 15% sekarang",3,wuling,Netral
2022-10-13T09:07:57Z,@bng3450,battery. Kita punya Nikel tapi bahan lain semisal Lithium masih impor.,5,wuling,Netral
2022-10-13T13:38:56Z,@serbasemua7803,"Kapasitas produksi Air EV sebanyak 10 ribu unit per tahun, saat ini sudah dipesan hampir 4000 unit",1,wuling,Netral
2022-10-13T01:55:02Z,@willyantokurniawan5302,Harga bisa murah karena part2 yang dipake buat mobil biasa bukan mobil EV jadi keawetannya lebih jelek daripada mobil yang partnya benar2 EV,1,wuling,Negatif
2022-10-13T07:47:19Z,@serbasemua7803,Memang udah ada yang terbukti lebih nggak awetnya? Bukannya mobilnya baru launching Juli kemarin?,0,wuling,Netral
2022-10-13T13:12:20Z,@bng3450,Ioniq 5 yang keren dan mahal aja dah ada yang drop battery 80 ke 0% . Ga ada jaminan keawetan. Kalo apes ya dapat yang defect. yang udah pasti wuling udah terbukti bikin mobil mini ev di china laku keras. Bahkan dipake buat off road dan libas banjir bandang. Belum ada video tesla atau ioniq yang demikian. mungkin kemahalan ya. Jadi yang punya ga tega. Kalo tesla kebakaran ada. Terakhir karena kerendam air lama.  Sisi bawah korosi sehingga battery bocor dan terbakar. Kasus khusus.,0,wuling,Negatif
2022-10-13T01:46:28Z,@senseihEnRY16,"sama seperti yang Om Fitra katakan, saya berharap Air ev menjadi pemicu untuk EV menjadi semakin populer di Indonesia, tidak hanya mendorong pabrikan-pabrikan lain untuk meluncurkan EV mereka, tapi juga mendorong PLN, Pemerintah, dan shareholders lainnya untuk membangun sarana yang menunjang EV di Indonesia. <br><br>Satu mobil listrik yang lagi naik daun di Eropa adalah MG 4, mobil dengan basis pure ev pertamanya MG. Dengan harga 470-530jtan, tampang lumayan futuristik, fitur cukup banyak, dan range mencapai 450 km (versi long range). Dan jangan lupa ada banyak perusahaan mobil ev dari China seperti Li, BYD, dan Nio yang bisa menawarkan banyak opsi ev dengan rentang harga yang luas.",169,wuling,Netral
